Plot Title: 21135140z,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 21135140, SEN S/N: 21135140)","Temp, °C (LGR S/N: 21135140, SEN S/N: 21135140)",Coupler Detached (LGR S/N: 21135140),Coupler Attached (LGR S/N: 21135140),Host Connected (LGR S/N: 21135140),End Of File (LGR S/N: 21135140)
133,5/24/22 19:30,-3.7,3.03,,,,
134,5/24/22 19:35,-1.3,3.02,,,,
135,5/24/22 19:40,-1.3,3.03,,,,
136,5/24/22 19:45,-1.3,3.03,,,,
137,5/24/22 19:50,-1.3,3.03,,,,
138,5/24/22 19:55,-1.3,3.02,,,,
139,5/24/22 20:00,-1.3,3.03,,,,
140,5/24/22 20:05,-3.7,3.02,,,,
141,5/24/22 20:10,-1.3,3,,,,
142,5/24/22 20:15,-3.7,3.03,,,,
143,5/24/22 20:20,11.3,3.02,,,,
144,5/24/22 20:25,-1.3,3.03,,,,
145,5/24/22 20:30,-1.3,3.02,,,,
146,5/24/22 20:35,-3.7,3.02,,,,
147,5/24/22 20:40,-1.3,3.02,,,,
148,5/24/22 20:45,-1.3,3.02,,,,
149,5/24/22 20:50,-1.3,3.03,,,,
150,5/24/22 20:55,-1.3,3.02,,,,
151,5/24/22 21:00,-1.3,3.02,,,,
152,5/24/22 21:05,-1.3,3.02,,,,
153,5/24/22 21:10,-3.7,3.02,,,,
154,5/24/22 21:15,-1.3,3,,,,
155,5/24/22 21:20,-1.3,3.02,,,,
156,5/24/22 21:25,-1.3,3.02,,,,
157,5/24/22 21:30,-1.3,3,,,,
158,5/24/22 21:35,-1.3,3.02,,,,
159,5/24/22 21:40,-1.3,3,,,,
160,5/24/22 21:45,-1.3,3,,,,
161,5/24/22 21:50,-1.3,3,,,,
162,5/24/22 21:55,-1.3,3.02,,,,
163,5/24/22 22:00,-3.7,3,,,,
164,5/24/22 22:05,-1.3,3,,,,
165,5/24/22 22:10,-1.3,3,,,,
166,5/24/22 22:15,-1.3,3,,,,
167,5/24/22 22:20,-1.3,3,,,,
168,5/24/22 22:25,-1.3,3,,,,
169,5/24/22 22:30,-3.7,3,,,,
170,5/24/22 22:35,-1.3,3,,,,
171,5/24/22 22:40,-1.3,3,,,,
172,5/24/22 22:45,-1.3,3,,,,
173,5/24/22 22:50,-1.3,3,,,,
174,5/24/22 22:55,-1.3,3,,,,
175,5/24/22 23:00,-1.3,3,,,,
176,5/24/22 23:05,-1.3,3,,,,
177,5/24/22 23:10,-1.3,3,,,,
178,5/24/22 23:15,-1.3,2.99,,,,
179,5/24/22 23:20,-1.3,2.99,,,,
180,5/24/22 23:25,-1.3,3,,,,
181,5/24/22 23:30,-1.3,3,,,,
182,5/24/22 23:35,-1.3,2.99,,,,
183,5/24/22 23:40,-1.3,2.99,,,,
184,5/24/22 23:45,-1.3,2.99,,,,
185,5/24/22 23:50,-1.3,2.99,,,,
186,5/24/22 23:55,-1.3,2.99,,,,
187,5/25/22 0:00,-1.3,2.99,,,,
188,5/25/22 0:05,-1.3,2.99,,,,
189,5/25/22 0:10,-3.7,2.99,,,,
190,5/25/22 0:15,-1.3,2.98,,,,
191,5/25/22 0:20,-5.4,2.97,,,,
192,5/25/22 0:25,-1.3,2.98,,,,
193,5/25/22 0:30,-1.3,2.98,,,,
194,5/25/22 0:35,-1.3,2.99,,,,
195,5/25/22 0:40,-3.7,2.97,,,,
196,5/25/22 0:45,-1.3,2.97,,,,
197,5/25/22 0:50,-1.3,2.98,,,,
198,5/25/22 0:55,-1.3,2.98,,,,
199,5/25/22 1:00,-1.3,2.98,,,,
200,5/25/22 1:05,-1.3,2.98,,,,
201,5/25/22 1:10,-1.3,2.98,,,,
202,5/25/22 1:15,-1.3,2.97,,,,
203,5/25/22 1:20,-1.3,2.98,,,,
204,5/25/22 1:25,-1.3,2.98,,,,
205,5/25/22 1:30,-1.3,2.97,,,,
206,5/25/22 1:35,-1.3,2.98,,,,
207,5/25/22 1:40,-1.3,2.97,,,,
208,5/25/22 1:45,-1.3,2.97,,,,
209,5/25/22 1:50,-1.3,2.97,,,,
210,5/25/22 1:55,-1.3,2.97,,,,
211,5/25/22 2:00,-1.3,2.98,,,,
212,5/25/22 2:05,-1.3,2.97,,,,
213,5/25/22 2:10,-1.3,2.95,,,,
214,5/25/22 2:15,-1.3,2.97,,,,
215,5/25/22 2:20,-1.3,2.97,,,,
216,5/25/22 2:25,-1.3,2.95,,,,
217,5/25/22 2:30,-1.3,2.95,,,,
218,5/25/22 2:35,-1.3,2.97,,,,
219,5/25/22 2:40,-1.3,2.95,,,,
220,5/25/22 2:45,-1.3,2.95,,,,
221,5/25/22 2:50,-1.3,2.95,,,,
222,5/25/22 2:55,-1.3,2.97,,,,
223,5/25/22 3:00,-1.3,2.95,,,,
224,5/25/22 3:05,-1.3,2.95,,,,
225,5/25/22 3:10,-1.3,2.95,,,,
226,5/25/22 3:15,-1.3,2.95,,,,
227,5/25/22 3:20,-1.3,2.94,,,,
228,5/25/22 3:25,-1.3,2.95,,,,
229,5/25/22 3:30,-1.3,2.95,,,,
230,5/25/22 3:35,-1.3,2.95,,,,
231,5/25/22 3:40,-1.3,2.94,,,,
232,5/25/22 3:45,-1.3,2.94,,,,
233,5/25/22 3:50,-1.3,2.94,,,,
234,5/25/22 3:55,-1.3,2.94,,,,
235,5/25/22 4:00,-1.3,2.94,,,,
236,5/25/22 4:05,11.3,2.94,,,,
237,5/25/22 4:10,-1.3,2.94,,,,
238,5/25/22 4:15,-1.3,2.94,,,,
239,5/25/22 4:20,-1.3,2.94,,,,
240,5/25/22 4:25,-1.3,2.93,,,,
241,5/25/22 4:30,-1.3,2.94,,,,
242,5/25/22 4:35,-1.3,2.93,,,,
243,5/25/22 4:40,11.3,2.93,,,,
244,5/25/22 4:45,-1.3,2.94,,,,
245,5/25/22 4:50,-1.3,2.93,,,,
246,5/25/22 4:55,-1.3,2.93,,,,
247,5/25/22 5:00,-1.3,2.93,,,,
248,5/25/22 5:05,-1.3,2.93,,,,
249,5/25/22 5:10,-1.3,2.93,,,,
250,5/25/22 5:15,-1.3,2.93,,,,
251,5/25/22 5:20,-1.3,2.93,,,,
252,5/25/22 5:25,-1.3,2.93,,,,
253,5/25/22 5:30,-1.3,2.93,,,,
254,5/25/22 5:35,-1.3,2.93,,,,
255,5/25/22 5:40,-3.7,2.93,,,,
256,5/25/22 5:45,-3.7,2.91,,,,
257,5/25/22 5:50,-3.7,2.93,,,,
258,5/25/22 5:55,-1.3,2.91,,,,
259,5/25/22 6:00,-1.3,2.93,,,,
260,5/25/22 6:05,11.3,2.91,,,,
261,5/25/22 6:10,-1.3,2.91,,,,
262,5/25/22 6:15,-1.3,2.91,,,,
263,5/25/22 6:20,-1.3,2.91,,,,
264,5/25/22 6:25,-1.3,2.91,,,,
265,5/25/22 6:30,-1.3,2.91,,,,
266,5/25/22 6:35,-1.3,2.9,,,,
267,5/25/22 6:40,-1.3,2.9,,,,
268,5/25/22 6:45,-1.3,2.9,,,,
269,5/25/22 6:50,-1.3,2.9,,,,
270,5/25/22 6:55,-1.3,2.9,,,,
271,5/25/22 7:00,-3.7,2.9,,,,
272,5/25/22 7:05,-1.3,2.91,,,,
273,5/25/22 7:10,-1.3,2.9,,,,
274,5/25/22 7:15,-3.7,2.9,,,,
275,5/25/22 7:20,-3.7,2.9,,,,
276,5/25/22 7:25,-1.3,2.91,,,,
277,5/25/22 7:30,-1.3,2.9,,,,
278,5/25/22 7:35,-1.3,2.9,,,,
279,5/25/22 7:40,-1.3,2.9,,,,
280,5/25/22 7:45,-1.3,2.9,,,,
281,5/25/22 7:50,-1.3,2.9,,,,
282,5/25/22 7:55,-1.3,2.9,,,,
283,5/25/22 8:00,-1.3,2.9,,,,
284,5/25/22 8:05,-3.7,2.9,,,,
285,5/25/22 8:10,-1.3,2.9,,,,
286,5/25/22 8:15,-3.7,2.89,,,,
287,5/25/22 8:20,-1.3,2.9,,,,
288,5/25/22 8:25,-1.3,2.89,,,,
289,5/25/22 8:30,-1.3,2.88,,,,
290,5/25/22 8:35,-1.3,2.89,,,,
291,5/25/22 8:40,-1.3,2.89,,,,
292,5/25/22 8:45,-1.3,2.89,,,,
293,5/25/22 8:50,-1.3,2.89,,,,
294,5/25/22 8:55,-3.7,2.89,,,,
295,5/25/22 9:00,-1.3,2.89,,,,
296,5/25/22 9:05,-3.7,2.89,,,,
297,5/25/22 9:10,-1.3,2.89,,,,
298,5/25/22 9:15,-3.7,2.88,,,,
299,5/25/22 9:20,-1.3,2.88,,,,
300,5/25/22 9:25,-1.3,2.89,,,,
301,5/25/22 9:30,-1.3,2.89,,,,
302,5/25/22 9:35,-1.3,2.88,,,,
303,5/25/22 9:40,-1.3,2.88,,,,
304,5/25/22 9:45,-1.3,2.88,,,,
305,5/25/22 9:50,-1.3,2.88,,,,
306,5/25/22 9:55,-1.3,2.88,,,,
307,5/25/22 10:00,-1.3,2.88,,,,
308,5/25/22 10:05,-1.3,2.86,,,,
309,5/25/22 10:10,-1.3,2.88,,,,
310,5/25/22 10:15,-1.3,2.86,,,,
311,5/25/22 10:20,-1.3,2.88,,,,
312,5/25/22 10:25,-1.3,2.88,,,,
313,5/25/22 10:30,-3.7,2.86,,,,
314,5/25/22 10:35,-1.3,2.88,,,,
315,5/25/22 10:40,-1.3,2.86,,,,
316,5/25/22 10:45,-1.3,2.86,,,,
317,5/25/22 10:50,-1.3,2.86,,,,
318,5/25/22 10:55,-3.7,2.86,,,,
319,5/25/22 11:00,-1.3,2.86,,,,
320,5/25/22 11:05,-1.3,2.86,,,,
321,5/25/22 11:10,-1.3,2.86,,,,
322,5/25/22 11:15,-1.3,2.85,,,,
323,5/25/22 11:20,-1.3,2.86,,,,
324,5/25/22 11:25,-1.3,2.86,,,,
325,5/25/22 11:30,-1.3,2.86,,,,
326,5/25/22 11:35,-1.3,2.86,,,,
327,5/25/22 11:40,-3.7,2.85,,,,
328,5/25/22 11:45,-1.3,2.85,,,,
329,5/25/22 11:50,-1.3,2.85,,,,
330,5/25/22 11:55,-1.3,2.85,,,,
331,5/25/22 12:00,-1.3,2.85,,,,
332,5/25/22 12:05,-1.3,2.85,,,,
333,5/25/22 12:10,-1.3,2.85,,,,
334,5/25/22 12:15,-1.3,2.85,,,,
335,5/25/22 12:20,-1.3,2.84,,,,
336,5/25/22 12:25,-1.3,2.85,,,,
337,5/25/22 12:30,-1.3,2.84,,,,
338,5/25/22 12:35,-1.3,2.84,,,,
339,5/25/22 12:40,-1.3,2.85,,,,
340,5/25/22 12:45,-1.3,2.85,,,,
341,5/25/22 12:50,-1.3,2.84,,,,
342,5/25/22 12:55,-1.3,2.81,,,,
343,5/25/22 13:00,-1.3,2.81,,,,
344,5/25/22 13:05,-1.3,2.8,,,,
345,5/25/22 13:10,-1.3,2.79,,,,
346,5/25/22 13:15,-1.3,2.77,,,,
347,5/25/22 13:20,-1.3,2.77,,,,
348,5/25/22 13:25,17.3,2.63,,,,
349,5/25/22 13:30,15.7,2.63,,,,
350,5/25/22 13:35,14.5,2.65,,,,
351,5/25/22 13:40,14.1,2.67,,,,
352,5/25/22 13:45,13.7,2.68,,,,
353,5/25/22 13:50,13.7,2.7,,,,
354,5/25/22 13:55,13.7,2.7,,,,
355,5/25/22 14:00,13.3,2.71,,,,
356,5/25/22 14:05,13.3,2.72,,,,
357,5/25/22 14:10,13.3,2.72,,,,
358,5/25/22 14:15,13.3,2.73,,,,
359,5/25/22 14:20,12.9,2.73,,,,
360,5/25/22 14:25,12.9,2.72,,,,
361,5/25/22 14:30,12.9,2.73,,,,
362,5/25/22 14:35,12.9,2.73,,,,
363,5/25/22 14:40,12.9,2.72,,,,
364,5/25/22 14:45,12.9,2.73,,,,
365,5/25/22 14:50,12.9,2.72,,,,
366,5/25/22 14:55,12.5,2.73,,,,
367,5/25/22 15:00,12.9,2.75,,,,
368,5/25/22 15:05,12.5,2.73,,,,
369,5/25/22 15:10,12.9,2.73,,,,
370,5/25/22 15:15,12.5,2.73,,,,
371,5/25/22 15:20,12.9,2.72,,,,
372,5/25/22 15:25,12.5,2.75,,,,
373,5/25/22 15:30,12.5,2.72,,,,
374,5/25/22 15:35,12.5,2.73,,,,
375,5/25/22 15:40,12.5,2.73,,,,
376,5/25/22 15:45,12.5,2.73,,,,
377,5/25/22 15:50,12.5,2.73,,,,
378,5/25/22 15:55,12.9,2.73,,,,
379,5/25/22 16:00,12.5,2.72,,,,
380,5/25/22 16:05,12.5,2.73,,,,
381,5/25/22 16:10,12.9,2.73,,,,
382,5/25/22 16:15,12.9,2.73,,,,
383,5/25/22 16:20,12.5,2.72,,,,
384,5/25/22 16:25,12.5,2.73,,,,
385,5/25/22 16:30,12.5,2.73,,,,
386,5/25/22 16:35,12.5,2.73,,,,
387,5/25/22 16:40,12.9,2.73,,,,
388,5/25/22 16:45,12.5,2.73,,,,
389,5/25/22 16:50,12.5,2.73,,,,
390,5/25/22 16:55,12.5,2.72,,,,
391,5/25/22 17:00,12.5,2.73,,,,
392,5/25/22 17:05,12.9,2.72,,,,
393,5/25/22 17:10,12.5,2.72,,,,
394,5/25/22 17:15,12.5,2.73,,,,
395,5/25/22 17:20,12.9,2.73,,,,
396,5/25/22 17:25,12.5,2.73,,,,
397,5/25/22 17:30,12.5,2.75,,,,
398,5/25/22 17:35,12.5,2.73,,,,
399,5/25/22 17:40,12.5,2.73,,,,
400,5/25/22 17:45,12.9,2.73,,,,
401,5/25/22 17:50,12.5,2.73,,,,
402,5/25/22 17:55,12.5,2.72,,,,
403,5/25/22 18:00,12.5,2.73,,,,
404,5/25/22 18:05,12.5,2.73,,,,
405,5/25/22 18:10,12.9,2.73,,,,
406,5/25/22 18:15,12.5,2.73,,,,
407,5/25/22 18:20,12.9,2.75,,,,
408,5/25/22 18:25,12.5,2.75,,,,
409,5/25/22 18:30,12.5,2.75,,,,
410,5/25/22 18:35,12.5,2.73,,,,
411,5/25/22 18:40,12.9,2.73,,,,
412,5/25/22 18:45,12.9,2.73,,,,
413,5/25/22 18:50,12.5,2.75,,,,
414,5/25/22 18:55,12.9,2.72,,,,
415,5/25/22 19:00,12.9,2.75,,,,
416,5/25/22 19:05,12.9,2.75,,,,
417,5/25/22 19:10,12.5,2.76,,,,
418,5/25/22 19:15,12.9,2.76,,,,
419,5/25/22 19:20,12.5,2.75,,,,
420,5/25/22 19:25,12.9,2.76,,,,
421,5/25/22 19:30,12.5,2.75,,,,
422,5/25/22 19:35,12.9,2.76,,,,
423,5/25/22 19:40,12.5,2.76,,,,
424,5/25/22 19:45,12.9,2.76,,,,
425,5/25/22 19:50,12.5,2.76,,,,
426,5/25/22 19:55,12.5,2.76,,,,
427,5/25/22 20:00,12.9,2.77,,,,
428,5/25/22 20:05,12.9,2.77,,,,
429,5/25/22 20:10,12.9,2.79,,,,
430,5/25/22 20:15,12.9,2.77,,,,
431,5/25/22 20:20,12.9,2.77,,,,
432,5/25/22 20:25,12.5,2.77,,,,
433,5/25/22 20:30,12.9,2.79,,,,
434,5/25/22 20:35,12.5,2.77,,,,
435,5/25/22 20:40,12.9,2.79,,,,
436,5/25/22 20:45,12.9,2.79,,,,
437,5/25/22 20:50,12.9,2.79,,,,
438,5/25/22 20:55,12.9,2.8,,,,
439,5/25/22 21:00,12.9,2.8,,,,
440,5/25/22 21:05,12.5,2.8,,,,
441,5/25/22 21:10,12.5,2.8,,,,
442,5/25/22 21:15,12.5,2.8,,,,
443,5/25/22 21:20,12.5,2.81,,,,
444,5/25/22 21:25,12.5,2.81,,,,
445,5/25/22 21:30,12.9,2.8,,,,
446,5/25/22 21:35,12.9,2.82,,,,
447,5/25/22 21:40,12.9,2.81,,,,
448,5/25/22 21:45,12.5,2.81,,,,
449,5/25/22 21:50,12.9,2.82,,,,
450,5/25/22 21:55,12.9,2.82,,,,
451,5/25/22 22:00,12.9,2.82,,,,
452,5/25/22 22:05,12.9,2.82,,,,
453,5/25/22 22:10,12.5,2.82,,,,
454,5/25/22 22:15,12.9,2.82,,,,
455,5/25/22 22:20,12.5,2.82,,,,
456,5/25/22 22:25,12.5,2.84,,,,
457,5/25/22 22:30,12.9,2.84,,,,
458,5/25/22 22:35,12.9,2.84,,,,
459,5/25/22 22:40,12.9,2.84,,,,
460,5/25/22 22:45,12.9,2.84,,,,
461,5/25/22 22:50,12.5,2.84,,,,
462,5/25/22 22:55,12.9,2.85,,,,
463,5/25/22 23:00,12.9,2.85,,,,
464,5/25/22 23:05,12.5,2.85,,,,
465,5/25/22 23:10,12.9,2.85,,,,
466,5/25/22 23:15,12.9,2.86,,,,
467,5/25/22 23:20,12.5,2.86,,,,
468,5/25/22 23:25,12.9,2.86,,,,
469,5/25/22 23:30,12.9,2.86,,,,
470,5/25/22 23:35,12.9,2.86,,,,
471,5/25/22 23:40,12.9,2.86,,,,
472,5/25/22 23:45,12.5,2.88,,,,
473,5/25/22 23:50,12.9,2.88,,,,
474,5/25/22 23:55,12.9,2.88,,,,
475,5/26/22 0:00,12.9,2.88,,,,
476,5/26/22 0:05,12.5,2.88,,,,
477,5/26/22 0:10,12.9,2.88,,,,
478,5/26/22 0:15,12.9,2.88,,,,
479,5/26/22 0:20,12.5,2.89,,,,
480,5/26/22 0:25,12.9,2.88,,,,
481,5/26/22 0:30,12.9,2.89,,,,
482,5/26/22 0:35,12.9,2.89,,,,
483,5/26/22 0:40,12.9,2.89,,,,
484,5/26/22 0:45,12.9,2.89,,,,
485,5/26/22 0:50,12.9,2.9,,,,
486,5/26/22 0:55,12.9,2.9,,,,
487,5/26/22 1:00,12.9,2.9,,,,
488,5/26/22 1:05,12.9,2.9,,,,
489,5/26/22 1:10,12.9,2.9,,,,
490,5/26/22 1:15,13.3,2.9,,,,
491,5/26/22 1:20,12.5,2.9,,,,
492,5/26/22 1:25,12.9,2.89,,,,
493,5/26/22 1:30,12.9,2.9,,,,
494,5/26/22 1:35,12.9,2.9,,,,
495,5/26/22 1:40,12.9,2.9,,,,
496,5/26/22 1:45,12.9,2.9,,,,
497,5/26/22 1:50,12.5,2.9,,,,
498,5/26/22 1:55,12.5,2.91,,,,
499,5/26/22 2:00,12.9,2.91,,,,
500,5/26/22 2:05,12.9,2.91,,,,
501,5/26/22 2:10,12.9,2.91,,,,
502,5/26/22 2:15,12.9,2.91,,,,
503,5/26/22 2:20,12.9,2.91,,,,
504,5/26/22 2:25,12.9,2.91,,,,
505,5/26/22 2:30,12.9,2.91,,,,
506,5/26/22 2:35,13.3,2.91,,,,
507,5/26/22 2:40,12.9,2.91,,,,
508,5/26/22 2:45,13.3,2.91,,,,
509,5/26/22 2:50,12.9,2.93,,,,
510,5/26/22 2:55,12.5,2.93,,,,
511,5/26/22 3:00,12.9,2.93,,,,
512,5/26/22 3:05,12.9,2.91,,,,
513,5/26/22 3:10,12.5,2.93,,,,
514,5/26/22 3:15,12.9,2.93,,,,
515,5/26/22 3:20,12.9,2.91,,,,
516,5/26/22 3:25,13.3,2.93,,,,
517,5/26/22 3:30,12.9,2.93,,,,
518,5/26/22 3:35,13.3,2.93,,,,
519,5/26/22 3:40,12.9,2.93,,,,
520,5/26/22 3:45,12.5,2.93,,,,
521,5/26/22 3:50,13.3,2.93,,,,
522,5/26/22 3:55,13.3,2.93,,,,
523,5/26/22 4:00,12.9,2.93,,,,
524,5/26/22 4:05,12.9,2.93,,,,
525,5/26/22 4:10,12.9,2.94,,,,
526,5/26/22 4:15,12.9,2.93,,,,
527,5/26/22 4:20,12.9,2.94,,,,
528,5/26/22 4:25,12.9,2.94,,,,
529,5/26/22 4:30,13.3,2.94,,,,
530,5/26/22 4:35,12.9,2.94,,,,
531,5/26/22 4:40,12.5,2.94,,,,
532,5/26/22 4:45,12.9,2.94,,,,
533,5/26/22 4:50,12.9,2.94,,,,
534,5/26/22 4:55,12.5,2.94,,,,
535,5/26/22 5:00,12.9,2.94,,,,
536,5/26/22 5:05,13.3,2.94,,,,
537,5/26/22 5:10,13.3,2.95,,,,
538,5/26/22 5:15,13.3,2.94,,,,
539,5/26/22 5:20,13.3,2.94,,,,
540,5/26/22 5:25,13.3,2.94,,,,
541,5/26/22 5:30,13.3,2.94,,,,
542,5/26/22 5:35,13.3,2.94,,,,
543,5/26/22 5:40,12.9,2.94,,,,
544,5/26/22 5:45,13.3,2.94,,,,
545,5/26/22 5:50,13.3,2.94,,,,
546,5/26/22 5:55,13.3,2.94,,,,
547,5/26/22 6:00,13.3,2.94,,,,
548,5/26/22 6:05,13.3,2.94,,,,
549,5/26/22 6:10,12.9,2.94,,,,
550,5/26/22 6:15,12.9,2.95,,,,
551,5/26/22 6:20,13.3,2.94,,,,
552,5/26/22 6:25,12.9,2.95,,,,
553,5/26/22 6:30,13.3,2.95,,,,
554,5/26/22 6:35,13.3,2.95,,,,
555,5/26/22 6:40,13.3,2.95,,,,
556,5/26/22 6:45,13.3,2.94,,,,
