Plot Title: 21135136,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 21135136, SEN S/N: 21135136)","Temp, °C (LGR S/N: 21135136, SEN S/N: 21135136)",Coupler Detached (LGR S/N: 21135136),Coupler Attached (LGR S/N: 21135136),Host Connected (LGR S/N: 21135136),End Of File (LGR S/N: 21135136)
256,5/25/22 5:50,19.2,1.4,,,,
257,5/25/22 5:55,19.2,1.4,,,,
258,5/25/22 6:00,19.2,1.4,,,,
259,5/25/22 6:05,19.2,1.39,,,,
260,5/25/22 6:10,19.2,1.4,,,,
261,5/25/22 6:15,19.2,1.4,,,,
262,5/25/22 6:20,19.2,1.4,,,,
263,5/25/22 6:25,19.2,1.4,,,,
264,5/25/22 6:30,18.8,1.4,,,,
265,5/25/22 6:35,19.2,1.4,,,,
266,5/25/22 6:40,19.2,1.4,,,,
267,5/25/22 6:45,19.2,1.39,,,,
268,5/25/22 6:50,19.2,1.4,,,,
269,5/25/22 6:55,19.2,1.4,,,,
270,5/25/22 7:00,18.8,1.4,,,,
271,5/25/22 7:05,19.2,1.4,,,,
272,5/25/22 7:10,18.8,1.4,,,,
273,5/25/22 7:15,19.2,1.4,,,,
274,5/25/22 7:20,19.2,1.4,,,,
275,5/25/22 7:25,19.2,1.4,,,,
276,5/25/22 7:30,19.2,1.4,,,,
277,5/25/22 7:35,19.2,1.4,,,,
278,5/25/22 7:40,19.2,1.39,,,,
279,5/25/22 7:45,19.2,1.4,,,,
280,5/25/22 7:50,18.8,1.4,,,,
281,5/25/22 7:55,19.2,1.4,,,,
282,5/25/22 8:00,19.2,1.4,,,,
283,5/25/22 8:05,19.2,1.39,,,,
284,5/25/22 8:10,19.2,1.4,,,,
285,5/25/22 8:15,19.2,1.4,,,,
286,5/25/22 8:20,19.2,1.4,,,,
287,5/25/22 8:25,19.2,1.4,,,,
288,5/25/22 8:30,19.2,1.39,,,,
289,5/25/22 8:35,19.2,1.39,,,,
290,5/25/22 8:40,19.2,1.39,,,,
291,5/25/22 8:45,19.2,1.4,,,,
292,5/25/22 8:50,19.2,1.4,,,,
293,5/25/22 8:55,19.2,1.4,,,,
294,5/25/22 9:00,19.2,1.39,,,,
295,5/25/22 9:05,19.2,1.39,,,,
296,5/25/22 9:10,19.2,1.39,,,,
297,5/25/22 9:15,19.2,1.39,,,,
298,5/25/22 9:20,19.2,1.4,,,,
299,5/25/22 9:25,19.2,1.39,,,,
300,5/25/22 9:30,19.2,1.39,,,,
301,5/25/22 9:35,19.2,1.4,,,,
302,5/25/22 9:40,18.8,1.39,,,,
303,5/25/22 9:45,19.2,1.4,,,,
304,5/25/22 9:50,19.2,1.39,,,,
305,5/25/22 9:55,18.8,1.37,,,,
306,5/25/22 10:00,19.2,1.39,,,,
307,5/25/22 10:05,19.2,1.39,,,,
308,5/25/22 10:10,19.2,1.39,,,,
309,5/25/22 10:15,19.2,1.39,,,,
310,5/25/22 10:20,19.2,1.37,,,,
311,5/25/22 10:25,19.2,1.39,,,,
312,5/25/22 10:30,19.2,1.39,,,,
313,5/25/22 10:35,19.2,1.39,,,,
314,5/25/22 10:40,19.2,1.39,,,,
315,5/25/22 10:45,18.8,1.39,,,,
316,5/25/22 10:50,19.2,1.39,,,,
317,5/25/22 10:55,19.2,1.39,,,,
318,5/25/22 11:00,19.2,1.39,,,,
319,5/25/22 11:05,19.2,1.39,,,,
320,5/25/22 11:10,19.2,1.39,,,,
321,5/25/22 11:15,19.2,1.39,,,,
322,5/25/22 11:20,19.2,1.39,,,,
323,5/25/22 11:25,19.2,1.37,,,,
324,5/25/22 11:30,19.2,1.39,,,,
325,5/25/22 11:35,19.2,1.39,,,,
326,5/25/22 11:40,19.2,1.39,,,,
327,5/25/22 11:45,19.2,1.39,,,,
328,5/25/22 11:50,19.2,1.37,,,,
329,5/25/22 11:55,18.8,1.37,,,,
330,5/25/22 12:00,18.8,1.39,,,,
331,5/25/22 12:05,19.2,1.37,,,,
332,5/25/22 12:10,18.8,1.39,,,,
333,5/25/22 12:15,18.8,1.37,,,,
334,5/25/22 12:20,18.8,1.39,,,,
335,5/25/22 12:25,19.2,1.37,,,,
336,5/25/22 12:30,18.8,1.39,,,,
337,5/25/22 12:35,19.2,1.39,,,,
338,5/25/22 12:40,19.2,1.37,,,,
339,5/25/22 12:45,19.2,1.39,,,,
340,5/25/22 12:50,18.8,1.39,,,,
341,5/25/22 12:55,19.2,1.39,,,,
342,5/25/22 13:00,19.2,1.37,,,,
343,5/25/22 13:05,18.8,1.39,,,,
344,5/25/22 13:10,19.2,1.39,,,,
345,5/25/22 13:15,19.2,1.39,,,,
346,5/25/22 13:20,19.2,1.39,,,,
347,5/25/22 13:25,19.2,1.37,,,,
348,5/25/22 13:30,19.2,1.37,,,,
349,5/25/22 13:35,19.2,1.39,,,,
350,5/25/22 13:40,19.2,1.39,,,,
351,5/25/22 13:45,19.2,1.39,,,,
352,5/25/22 13:50,19.2,1.39,,,,
353,5/25/22 13:55,19.2,1.37,,,,
354,5/25/22 14:00,19.2,1.39,,,,
355,5/25/22 14:05,19.2,1.37,,,,
356,5/25/22 14:10,19.2,1.39,,,,
357,5/25/22 14:15,19.2,1.39,,,,
358,5/25/22 14:20,19.2,1.39,,,,
359,5/25/22 14:25,19.2,1.39,,,,
360,5/25/22 14:30,19.2,1.37,,,,
361,5/25/22 14:35,19.2,1.37,,,,
362,5/25/22 14:40,19.2,1.39,,,,
363,5/25/22 14:45,19.2,1.39,,,,
364,5/25/22 14:50,19.2,1.39,,,,
365,5/25/22 14:55,19.2,1.39,,,,
366,5/25/22 15:00,19.2,1.37,,,,
367,5/25/22 15:05,19.2,1.39,,,,
368,5/25/22 15:10,19.2,1.37,,,,
369,5/25/22 15:15,19.2,1.37,,,,
370,5/25/22 15:20,19.6,1.39,,,,
371,5/25/22 15:25,19.2,1.39,,,,
372,5/25/22 15:30,19.2,1.37,,,,
373,5/25/22 15:35,19.6,1.37,,,,
374,5/25/22 15:40,19.6,1.37,,,,
375,5/25/22 15:45,19.6,1.39,,,,
376,5/25/22 15:50,19.6,1.39,,,,
377,5/25/22 15:55,19.6,1.37,,,,
378,5/25/22 16:00,19.6,1.37,,,,
379,5/25/22 16:05,19.6,1.37,,,,
380,5/25/22 16:10,19.2,1.39,,,,
381,5/25/22 16:15,19.6,1.39,,,,
382,5/25/22 16:20,19.2,1.37,,,,
383,5/25/22 16:25,19.6,1.39,,,,
384,5/25/22 16:30,19.6,1.37,,,,
385,5/25/22 16:35,19.6,1.39,,,,
386,5/25/22 16:40,19.6,1.39,,,,
387,5/25/22 16:45,19.2,1.37,,,,
388,5/25/22 16:50,19.2,1.37,,,,
389,5/25/22 16:55,19.2,1.39,,,,
390,5/25/22 17:00,19.6,1.39,,,,
391,5/25/22 17:05,19.6,1.37,,,,
392,5/25/22 17:10,19.6,1.37,,,,
393,5/25/22 17:15,19.6,1.37,,,,
394,5/25/22 17:20,19.2,1.37,,,,
395,5/25/22 17:25,19.2,1.37,,,,
396,5/25/22 17:30,19.6,1.37,,,,
397,5/25/22 17:35,19.6,1.39,,,,
398,5/25/22 17:40,19.6,1.37,,,,
399,5/25/22 17:45,19.6,1.37,,,,
400,5/25/22 17:50,19.6,1.39,,,,
401,5/25/22 17:55,19.6,1.37,,,,
402,5/25/22 18:00,19.6,1.37,,,,
403,5/25/22 18:05,19.6,1.39,,,,
404,5/25/22 18:10,19.6,1.37,,,,
405,5/25/22 18:15,19.6,1.37,,,,
406,5/25/22 18:20,19.6,1.37,,,,
407,5/25/22 18:25,19.6,1.37,,,,
408,5/25/22 18:30,19.6,1.37,,,,
409,5/25/22 18:35,19.6,1.37,,,,
410,5/25/22 18:40,19.6,1.37,,,,
411,5/25/22 18:45,19.6,1.37,,,,
412,5/25/22 18:50,19.6,1.37,,,,
413,5/25/22 18:55,19.6,1.37,,,,
414,5/25/22 19:00,19.6,1.37,,,,
415,5/25/22 19:05,19.6,1.37,,,,
416,5/25/22 19:10,19.6,1.37,,,,
417,5/25/22 19:15,19.6,1.36,,,,
418,5/25/22 19:20,19.6,1.36,,,,
419,5/25/22 19:25,19.6,1.37,,,,
420,5/25/22 19:30,19.6,1.37,,,,
421,5/25/22 19:35,19.6,1.36,,,,
422,5/25/22 19:40,19.6,1.37,,,,
423,5/25/22 19:45,19.6,1.37,,,,
424,5/25/22 19:50,19.6,1.37,,,,
425,5/25/22 19:55,19.6,1.37,,,,
426,5/25/22 20:00,19.6,1.37,,,,
427,5/25/22 20:05,19.6,1.37,,,,
428,5/25/22 20:10,19.6,1.36,,,,
429,5/25/22 20:15,19.6,1.37,,,,
430,5/25/22 20:20,19.6,1.36,,,,
431,5/25/22 20:25,19.6,1.37,,,,
432,5/25/22 20:30,19.6,1.37,,,,
433,5/25/22 20:35,19.6,1.36,,,,
434,5/25/22 20:40,19.6,1.36,,,,
435,5/25/22 20:45,19.6,1.36,,,,
436,5/25/22 20:50,19.6,1.36,,,,
437,5/25/22 20:55,19.6,1.36,,,,
438,5/25/22 21:00,19.6,1.36,,,,
439,5/25/22 21:05,19.6,1.37,,,,
440,5/25/22 21:10,19.2,1.37,,,,
441,5/25/22 21:15,19.2,1.37,,,,
442,5/25/22 21:20,19.2,1.37,,,,
443,5/25/22 21:25,19.2,1.36,,,,
444,5/25/22 21:30,19.2,1.36,,,,
445,5/25/22 21:35,19.6,1.36,,,,
446,5/25/22 21:40,19.6,1.36,,,,
447,5/25/22 21:45,19.6,1.36,,,,
448,5/25/22 21:50,19.6,1.36,,,,
449,5/25/22 21:55,19.6,1.36,,,,
450,5/25/22 22:00,19.2,1.37,,,,
451,5/25/22 22:05,19.2,1.36,,,,
452,5/25/22 22:10,19.6,1.36,,,,
453,5/25/22 22:15,19.2,1.36,,,,
454,5/25/22 22:20,19.2,1.35,,,,
455,5/25/22 22:25,19.2,1.36,,,,
456,5/25/22 22:30,19.2,1.37,,,,
457,5/25/22 22:35,19.6,1.36,,,,
458,5/25/22 22:40,19.2,1.36,,,,
459,5/25/22 22:45,19.2,1.36,,,,
460,5/25/22 22:50,19.6,1.36,,,,
461,5/25/22 22:55,19.2,1.37,,,,
462,5/25/22 23:00,19.2,1.36,,,,
463,5/25/22 23:05,19.2,1.37,,,,
464,5/25/22 23:10,19.2,1.36,,,,
465,5/25/22 23:15,19.2,1.36,,,,
466,5/25/22 23:20,19.2,1.36,,,,
467,5/25/22 23:25,19.2,1.36,,,,
468,5/25/22 23:30,19.2,1.36,,,,
469,5/25/22 23:35,19.2,1.36,,,,
470,5/25/22 23:40,19.2,1.36,,,,
471,5/25/22 23:45,19.2,1.36,,,,
472,5/25/22 23:50,19.2,1.37,,,,
473,5/25/22 23:55,19.2,1.37,,,,
474,5/26/22 0:00,19.2,1.36,,,,
475,5/26/22 0:05,19.2,1.36,,,,
476,5/26/22 0:10,19.2,1.36,,,,
477,5/26/22 0:15,19.2,1.35,,,,
478,5/26/22 0:20,19.2,1.37,,,,
479,5/26/22 0:25,19.2,1.36,,,,
480,5/26/22 0:30,19.2,1.36,,,,
481,5/26/22 0:35,19.2,1.36,,,,
482,5/26/22 0:40,19.2,1.36,,,,
483,5/26/22 0:45,19.2,1.35,,,,
484,5/26/22 0:50,19.2,1.36,,,,
485,5/26/22 0:55,19.2,1.36,,,,
486,5/26/22 1:00,19.2,1.36,,,,
487,5/26/22 1:05,19.2,1.36,,,,
488,5/26/22 1:10,19.2,1.36,,,,
489,5/26/22 1:15,19.2,1.36,,,,
490,5/26/22 1:20,19.2,1.36,,,,
491,5/26/22 1:25,19.2,1.36,,,,
492,5/26/22 1:30,19.2,1.36,,,,
493,5/26/22 1:35,19.2,1.35,,,,
494,5/26/22 1:40,19.2,1.36,,,,
495,5/26/22 1:45,19.2,1.36,,,,
496,5/26/22 1:50,19.2,1.35,,,,
497,5/26/22 1:55,19.2,1.36,,,,
498,5/26/22 2:00,19.2,1.37,,,,
499,5/26/22 2:05,19.2,1.36,,,,
500,5/26/22 2:10,19.2,1.36,,,,
501,5/26/22 2:15,19.2,1.36,,,,
502,5/26/22 2:20,19.2,1.36,,,,
503,5/26/22 2:25,19.2,1.36,,,,
504,5/26/22 2:30,19.2,1.36,,,,
505,5/26/22 2:35,19.2,1.37,,,,
506,5/26/22 2:40,19.2,1.35,,,,
507,5/26/22 2:45,19.2,1.36,,,,
508,5/26/22 2:50,19.2,1.36,,,,
509,5/26/22 2:55,19.2,1.37,,,,
510,5/26/22 3:00,19.2,1.37,,,,
511,5/26/22 3:05,19.2,1.36,,,,
512,5/26/22 3:10,19.2,1.37,,,,
513,5/26/22 3:15,19.2,1.37,,,,
514,5/26/22 3:20,19.2,1.36,,,,
515,5/26/22 3:25,19.2,1.36,,,,
516,5/26/22 3:30,19.2,1.36,,,,
517,5/26/22 3:35,19.2,1.35,,,,
518,5/26/22 3:40,19.2,1.36,,,,
519,5/26/22 3:45,19.2,1.36,,,,
520,5/26/22 3:50,19.2,1.36,,,,
521,5/26/22 3:55,19.2,1.36,,,,
522,5/26/22 4:00,19.2,1.36,,,,
523,5/26/22 4:05,19.2,1.36,,,,
524,5/26/22 4:10,19.2,1.37,,,,
525,5/26/22 4:15,19.2,1.36,,,,
526,5/26/22 4:20,19.2,1.37,,,,
527,5/26/22 4:25,19.2,1.37,,,,
528,5/26/22 4:30,19.2,1.36,,,,
529,5/26/22 4:35,19.2,1.36,,,,
530,5/26/22 4:40,19.2,1.36,,,,
531,5/26/22 4:45,19.2,1.37,,,,
532,5/26/22 4:50,19.2,1.36,,,,
533,5/26/22 4:55,19.2,1.36,,,,
534,5/26/22 5:00,19.2,1.36,,,,
535,5/26/22 5:05,19.2,1.37,,,,
536,5/26/22 5:10,19.2,1.36,,,,
537,5/26/22 5:15,19.2,1.37,,,,
538,5/26/22 5:20,19.2,1.36,,,,
539,5/26/22 5:25,19.2,1.36,,,,
540,5/26/22 5:30,19.2,1.36,,,,
541,5/26/22 5:35,19.2,1.37,,,,
542,5/26/22 5:40,19.2,1.37,,,,
543,5/26/22 5:45,19.6,1.37,,,,
544,5/26/22 5:50,19.2,1.37,,,,
545,5/26/22 5:55,19.2,1.37,,,,
546,5/26/22 6:00,19.2,1.37,,,,
547,5/26/22 6:05,19.2,1.37,,,,
548,5/26/22 6:10,19.2,1.37,,,,
549,5/26/22 6:15,19.2,1.36,,,,
550,5/26/22 6:20,19.2,1.37,,,,
551,5/26/22 6:25,19.2,1.37,,,,
552,5/26/22 6:30,19.2,1.37,,,,
553,5/26/22 6:35,19.2,1.37,,,,
554,5/26/22 6:40,19.2,1.37,,,,
555,5/26/22 6:45,19.2,1.37,,,,
556,5/26/22 6:50,19.2,1.39,,,,
557,5/26/22 6:55,19.2,1.37,,,,
558,5/26/22 7:00,19.2,1.37,,,,
559,5/26/22 7:05,19.2,1.37,,,,
560,5/26/22 7:10,19.2,1.37,,,,
561,5/26/22 7:15,19.2,1.37,,,,
562,5/26/22 7:20,19.2,1.39,,,,
563,5/26/22 7:25,19.2,1.37,,,,
564,5/26/22 7:30,19.2,1.37,,,,
565,5/26/22 7:35,19.2,1.37,,,,
566,5/26/22 7:40,19.2,1.39,,,,
567,5/26/22 7:45,19.2,1.37,,,,
568,5/26/22 7:50,19.2,1.39,,,,
569,5/26/22 7:55,19.2,1.39,,,,
570,5/26/22 8:00,19.2,1.39,,,,
