Device Name:,,OM-CP-VOLT101A
5/1/22,19:26:10,0.1207
5/1/22,19:36:10,0.125
5/1/22,19:46:10,0.1224
5/1/22,19:56:10,0.1252
5/1/22,20:06:10,0.1229
5/1/22,20:16:10,0.1239
5/1/22,20:26:10,0.1233
5/1/22,20:36:10,0.1227
5/1/22,20:46:10,0.1219
5/1/22,20:56:10,0.1226
5/1/22,21:06:10,0.1254
5/1/22,21:16:10,0.1225
5/1/22,21:26:10,0.1228
5/1/22,21:36:10,0.1226
5/1/22,21:46:10,0.1201
5/1/22,21:56:10,0.1198
5/1/22,22:06:10,0.1229
5/1/22,22:16:10,0.1179
5/1/22,22:26:10,0.1204
5/1/22,22:36:10,0.1173
5/1/22,22:46:10,0.1201
5/1/22,22:56:10,0.1205
5/1/22,23:06:10,0.121
5/1/22,23:16:10,0.1229
5/1/22,23:26:10,0.1197
5/1/22,23:36:10,0.1178
5/1/22,23:46:10,0.1172
5/1/22,23:56:10,0.119
5/2/22,0:06:10,0.1173
5/2/22,0:16:10,0.1149
5/2/22,0:26:10,0.117
5/2/22,0:36:10,0.1177
5/2/22,0:46:10,0.1184
5/2/22,0:56:10,0.1204
5/2/22,1:06:10,0.1174
5/2/22,1:16:10,0.1199
5/2/22,1:26:10,0.1198
5/2/22,1:36:10,0.1201
5/2/22,1:46:10,0.1172
5/2/22,1:56:10,0.1165
5/2/22,2:06:10,0.1205
5/2/22,2:16:10,0.1177
5/2/22,2:26:10,0.1155
5/2/22,2:36:10,0.1151
5/2/22,2:46:10,0.1152
5/2/22,2:56:10,0.1151
5/2/22,3:06:10,0.1137
5/2/22,3:16:10,0.1151
5/2/22,3:26:10,0.1125
5/2/22,3:36:10,0.11
5/2/22,3:46:10,0.1125
5/2/22,3:56:10,0.1145
5/2/22,4:06:10,0.1125
5/2/22,4:16:10,0.1126
5/2/22,4:26:10,0.1121
5/2/22,4:36:10,0.1126
5/2/22,4:46:10,0.1128
5/2/22,4:56:10,0.1131
5/2/22,5:06:10,0.1134
5/2/22,5:16:10,0.1128
5/2/22,5:26:10,0.1127
5/2/22,5:36:10,0.1105
5/2/22,5:46:10,0.1115
5/2/22,5:56:10,0.1121
5/2/22,6:06:10,0.1909
5/2/22,6:16:10,0.1277
5/2/22,6:26:10,0.1298
5/2/22,6:36:10,0.122
5/2/22,6:46:10,0.1254
5/2/22,6:56:10,0.0916
5/2/22,7:06:10,0.0937
5/2/22,7:16:10,0.1
5/2/22,7:26:10,0.1022
5/2/22,7:36:10,0.1022
5/2/22,7:46:10,0.0997
5/2/22,7:56:10,0.1001
5/2/22,8:06:10,0.0995
5/2/22,8:16:10,0.1022
5/2/22,8:26:10,0.0985
5/2/22,8:36:10,0.1005
5/2/22,8:46:10,0.0998
5/2/22,8:56:10,0.0999
5/2/22,9:06:10,0.0946
5/2/22,9:16:10,0.0986
5/2/22,9:26:10,0.1001
5/2/22,9:36:10,0.1007
5/2/22,9:46:10,0.0989
5/2/22,9:56:10,0.0994
5/2/22,10:06:10,0.1005
5/2/22,10:16:10,0.0986
5/2/22,10:26:10,0.0924
5/2/22,10:36:10,0.1462
5/2/22,10:46:10,0.1234
5/2/22,10:56:10,0.1251
5/2/22,11:06:10,0.1147
5/2/22,11:16:10,0.1168
5/2/22,11:26:10,0.1147
5/2/22,11:36:10,0.1195
5/2/22,11:46:10,0.12
5/2/22,11:56:10,0.1227
5/2/22,12:06:10,0.1183
5/2/22,12:16:10,0.1204
5/2/22,12:26:10,0.1203
5/2/22,12:36:10,0.1151
5/2/22,12:46:10,0.1186
5/2/22,12:56:10,0.1173
5/2/22,13:06:10,0.1173
5/2/22,13:16:10,0.1149
5/2/22,13:26:10,0.1163
5/2/22,13:36:10,0.1172
5/2/22,13:46:10,0.1174
5/2/22,13:56:10,0.1177
5/2/22,14:06:10,0.1177
5/2/22,14:16:10,0.1152
5/2/22,14:26:10,0.1155
5/2/22,14:36:10,0.1157
5/2/22,14:46:10,0.1146
5/2/22,14:56:10,0.1125
5/2/22,15:06:10,0.1151
5/2/22,15:16:10,0.1179
5/2/22,15:26:10,0.1151
5/2/22,15:36:10,0.1138
5/2/22,15:46:10,0.1137
5/2/22,15:56:10,0.1099
5/2/22,16:06:10,0.1128
5/2/22,16:16:10,0.1154
5/2/22,16:26:10,0.1174
5/2/22,16:36:10,0.1125
5/2/22,16:46:10,0.1118
5/2/22,16:56:10,0.1133
5/2/22,17:06:10,0.1133
5/2/22,17:16:10,0.1106
5/2/22,17:26:10,0.1126
5/2/22,17:36:10,0.1124
5/2/22,17:46:10,0.1136
5/2/22,17:56:10,0.0943
5/2/22,18:06:10,0.0219
5/2/22,18:16:10,0.0182
5/2/22,18:26:10,0.0224
5/2/22,18:36:10,0.0189
5/2/22,18:46:10,0.0192
5/2/22,18:56:10,0.0225
5/2/22,19:06:10,0.0209
5/2/22,19:16:10,0.0174
5/2/22,19:26:10,0.0191
5/2/22,19:36:10,0.0215
5/2/22,19:46:10,0.021
5/2/22,19:56:10,0.0168
5/2/22,20:06:10,0.0208
5/2/22,20:16:10,0.0202
5/2/22,20:26:10,0.0178
5/2/22,20:36:10,0.0192
5/2/22,20:46:10,0.0202
5/2/22,20:56:10,0.0198
5/2/22,21:06:10,0.0228
5/2/22,21:16:10,0.0173
5/2/22,21:26:10,0.0188
5/2/22,21:36:10,0.0202
5/2/22,21:46:10,0.0172
5/2/22,21:56:10,0.0234
5/2/22,22:06:10,0.0206
5/2/22,22:16:10,0.0188
5/2/22,22:26:10,0.0185
5/2/22,22:36:10,0.0192
5/2/22,22:46:10,0.0231
5/2/22,22:56:10,0.0203
5/2/22,23:06:10,0.0197
5/2/22,23:16:10,0.0229
5/2/22,23:26:10,0.0194
5/2/22,23:36:10,0.019
5/2/22,23:46:10,0.0234
5/2/22,23:56:10,0.0212
5/3/22,0:06:10,0.0186
5/3/22,0:16:10,0.0194
5/3/22,0:26:10,0.0197
5/3/22,0:36:10,0.017
5/3/22,0:46:10,0.0237
5/3/22,0:56:10,0.0189
5/3/22,1:06:10,0.0203
5/3/22,1:16:10,0.02
5/3/22,1:26:10,0.0193
5/3/22,1:36:10,0.0198
5/3/22,1:46:10,0.0176
5/3/22,1:56:10,0.0239
5/3/22,2:06:10,0.0203
5/3/22,2:16:10,0.0169
5/3/22,2:26:10,0.0209
5/3/22,2:36:10,0.0195
5/3/22,2:46:10,0.0194
5/3/22,2:56:10,0.0198
5/3/22,3:06:10,0.0203
5/3/22,3:16:10,0.0218
5/3/22,3:26:10,0.0191
5/3/22,3:36:10,0.0161
5/3/22,3:46:10,0.0194
5/3/22,3:56:10,0.0235
5/3/22,4:06:10,0.0182
5/3/22,4:16:10,0.0211
5/3/22,4:26:10,0.0198
5/3/22,4:36:10,0.0199
5/3/22,4:46:10,0.0197
5/3/22,4:56:10,0.0192
5/3/22,5:06:10,0.0201
5/3/22,5:16:10,0.0208
5/3/22,5:26:10,0.0204
5/3/22,5:36:10,0.0187
5/3/22,5:46:10,0.0202
5/3/22,5:56:10,0.0197
5/3/22,6:06:10,0.0194
5/3/22,6:16:10,0.0161
5/3/22,6:26:10,0.0196
5/3/22,6:36:10,0.0216
5/3/22,6:46:10,0.0191
5/3/22,6:56:10,0.0189
5/3/22,7:06:10,0.0216
5/3/22,7:16:10,0.0021
5/3/22,7:26:10,0.0021
5/3/22,7:36:10,0.0021
5/3/22,7:46:10,0.0022
5/3/22,7:56:10,0.0021
5/3/22,8:06:10,0.0021
5/3/22,8:16:10,0.0021
5/3/22,8:26:10,0.0021
5/3/22,8:36:10,0.0022
5/3/22,8:46:10,0.0021
5/3/22,8:56:10,0.0021
5/3/22,9:06:10,0.0021
5/3/22,9:16:10,0.0021
5/3/22,9:26:10,0.0021
5/3/22,9:36:10,0.0021
5/3/22,9:46:10,0.0021
5/3/22,9:56:10,0.1005
5/3/22,10:06:10,0.1024
5/3/22,10:16:10,0.0947
5/3/22,10:26:10,0.0954
5/3/22,10:36:10,0.0916
5/3/22,10:46:10,0.0951
5/3/22,10:56:10,0.096
5/3/22,11:06:10,0.0956
5/3/22,11:16:10,0.0986
5/3/22,11:26:10,0.0928
5/3/22,11:36:10,0.0938
5/3/22,11:46:10,0.0979
5/3/22,11:56:10,0.097
5/3/22,12:06:10,0.0971
5/3/22,12:16:10,0.0937
5/3/22,12:26:10,0.0914
5/3/22,12:36:10,0.0936
5/3/22,12:46:10,0.0951
5/3/22,12:56:10,0.0935
5/3/22,13:06:10,0.0943
5/3/22,13:16:10,0.094
5/3/22,13:26:10,0.1006
5/3/22,13:36:10,0.095
5/3/22,13:46:10,0.0966
5/3/22,13:56:10,0.0988
5/3/22,14:06:10,0.0964
5/3/22,14:16:10,0.0935
5/3/22,14:26:10,0.0949
5/3/22,14:36:10,0.0936
5/3/22,14:46:10,0.091
5/3/22,14:56:10,0.0941
5/3/22,15:06:10,0.0952
5/3/22,15:16:10,0.0907
5/3/22,15:26:10,0.0898
5/3/22,15:36:10,0.094
5/3/22,15:46:10,0.0941
5/3/22,15:56:10,0.0888
5/3/22,16:06:10,0.0917
5/3/22,16:16:10,0.0964
5/3/22,16:26:10,0.0932
5/3/22,16:36:10,0.0966
5/3/22,16:46:10,0.0964
5/3/22,16:56:10,0.0939
5/3/22,17:06:10,0.0891
5/3/22,17:16:10,0.093
5/3/22,17:26:10,0.0915
5/3/22,17:36:10,0.089
5/3/22,17:46:10,0.0919
5/3/22,17:56:10,0.0929
5/3/22,18:06:10,0.0916
5/3/22,18:16:10,0.0916
5/3/22,18:26:10,0.0918
5/3/22,18:36:10,0.0938
5/3/22,18:46:10,0.0943
5/3/22,18:56:10,0.0917
5/3/22,19:06:10,0.0889
5/3/22,19:16:10,0.0943
5/3/22,19:26:10,0.0942
5/3/22,19:36:10,0.0911
5/3/22,19:46:10,0.0885
5/3/22,19:56:10,0.0872
5/3/22,20:06:10,0.0875
5/3/22,20:16:10,0.0867
5/3/22,20:26:10,0.0891
5/3/22,20:36:10,0.0865
5/3/22,20:46:10,0.0864
5/3/22,20:56:10,0.086
5/3/22,21:06:10,0.084
5/3/22,21:16:10,0.0866
5/3/22,21:26:10,0.0893
5/3/22,21:36:10,0.0864
5/3/22,21:46:10,0.0161
5/3/22,21:56:10,0.0156
5/3/22,22:06:10,0.0179
5/3/22,22:16:10,0.0186
5/3/22,22:26:10,0.0191
5/3/22,22:36:10,0.0194
5/3/22,22:46:10,0.0188
5/3/22,22:56:10,0.0188
5/3/22,23:06:10,0.018
5/3/22,23:16:10,0.0164
5/3/22,23:26:10,0.0154
5/3/22,23:36:10,0.0157
5/3/22,23:46:10,0.0187
5/3/22,23:56:10,0.0186
5/4/22,0:06:10,0.0188
5/4/22,0:16:10,0.0154
5/4/22,0:26:10,0.0184
5/4/22,0:36:10,0.0208
5/4/22,0:46:10,0.0187
5/4/22,0:56:10,0.0178
5/4/22,1:06:10,0.0168
5/4/22,1:16:10,0.0162
5/4/22,1:26:10,0.0155
5/4/22,1:36:10,0.0166
5/4/22,1:46:10,0.0181
5/4/22,1:56:10,0.0186
5/4/22,2:06:10,0.0188
5/4/22,2:16:10,0.0209
5/4/22,2:26:10,0.0198
5/4/22,2:36:10,0.0191
5/4/22,2:46:10,0.0164
5/4/22,2:56:10,0.0184
5/4/22,3:06:10,0.0216
5/4/22,3:16:10,0.0188
5/4/22,3:26:10,0.015
5/4/22,3:36:10,0.0166
5/4/22,3:46:10,0.0192
5/4/22,3:56:10,0.0212
5/4/22,4:06:10,0.0208
5/4/22,4:16:10,0.0186
5/4/22,4:26:10,0.0154
5/4/22,4:36:10,0.0182
5/4/22,4:46:10,0.0193
5/4/22,4:56:10,0.0156
5/4/22,5:06:10,0.0184
5/4/22,5:16:10,0.022
5/4/22,5:26:10,0.0188
5/4/22,5:36:10,0.0148
5/4/22,5:46:10,0.0185
5/4/22,5:56:10,0.0194
5/4/22,6:06:10,0.0191
5/4/22,6:16:10,0.0187
5/4/22,6:26:10,0.0195
5/4/22,6:36:10,0.0205
5/4/22,6:46:10,0.0178
5/4/22,6:56:10,0.0152
5/4/22,7:06:10,0.019
5/4/22,7:16:10,0.0196
5/4/22,7:26:10,0.021
5/4/22,7:36:10,0.0218
5/4/22,7:46:10,0.0206
5/4/22,7:56:10,0.0208
5/4/22,8:06:10,0.0205
5/4/22,8:16:10,0.0218
5/4/22,8:26:10,0.021
5/4/22,8:36:10,0.0179
5/4/22,8:46:10,0.0167
5/4/22,8:56:10,0.0703
5/4/22,9:06:10,0.0914
5/4/22,9:16:10,0.0868
5/4/22,9:26:10,0.0818
5/4/22,9:36:10,0.0883
5/4/22,9:46:10,0.086
5/4/22,9:56:10,0.0854
5/4/22,10:06:10,0.088
5/4/22,10:16:10,0.0846
5/4/22,10:26:10,0.0849
5/4/22,10:36:10,0.0875
5/4/22,10:46:10,0.0848
5/4/22,10:56:10,0.0832
5/4/22,11:06:10,0.0852
5/4/22,11:16:10,0.0896
5/4/22,11:26:10,0.0867
5/4/22,11:36:10,0.0855
5/4/22,11:46:10,0.0837
5/4/22,11:56:10,0.0839
5/4/22,12:06:10,0.09
5/4/22,12:16:10,0.0854
5/4/22,12:26:10,0.086
5/4/22,12:36:10,0.0877
5/4/22,12:46:10,0.0869
5/4/22,12:56:10,0.0886
5/4/22,13:06:10,0.0879
5/4/22,13:16:10,0.0835
5/4/22,13:26:10,0.0859
5/4/22,13:36:10,0.0865
5/4/22,13:46:10,0.0873
5/4/22,13:56:10,0.0872
5/4/22,14:06:10,0.0893
5/4/22,14:16:10,0.0881
5/4/22,14:26:10,0.0881
5/4/22,14:36:10,0.0909
5/4/22,14:46:10,0.0884
5/4/22,14:56:10,0.0872
5/4/22,15:06:10,0.0899
5/4/22,15:16:10,0.0879
5/4/22,15:26:10,0.0896
5/4/22,15:36:10,0.0883
5/4/22,15:46:10,0.0887
5/4/22,15:56:10,0.0925
5/4/22,16:06:10,0.0891
5/4/22,16:16:10,0.0935
5/4/22,16:26:10,0.0886
5/4/22,16:36:10,0.0919
5/4/22,16:46:10,0.0914
5/4/22,16:56:10,0.0889
5/4/22,17:06:10,0.0917
5/4/22,17:16:10,0.091
5/4/22,17:26:10,0.0901
5/4/22,17:36:10,0.0887
5/4/22,17:46:10,0.0888
5/4/22,17:56:10,0.0906
5/4/22,18:06:10,0.0911
5/4/22,18:16:10,0.0909
5/4/22,18:26:10,0.0914
5/4/22,18:36:10,0.0927
5/4/22,18:46:10,0.0914
5/4/22,18:56:10,0.0915
5/4/22,19:06:10,0.0939
5/4/22,19:16:10,0.0946
5/4/22,19:26:10,0.0895
5/4/22,19:36:10,0.0934
5/4/22,19:46:10,0.0922
5/4/22,19:56:10,0.0935
5/4/22,20:06:10,0.095
5/4/22,20:16:10,0.091
5/4/22,20:26:10,0.0913
5/4/22,20:36:10,0.0928
5/4/22,20:46:10,0.0937
5/4/22,20:56:10,0.0916
5/4/22,21:06:10,0.092
5/4/22,21:16:10,0.0917
5/4/22,21:26:10,0.0941
5/4/22,21:36:10,0.0945
5/4/22,21:46:10,0.0925
5/4/22,21:56:10,0.0914
5/4/22,22:06:10,0.0894
5/4/22,22:16:10,0.0888
5/4/22,22:26:10,0.091
5/4/22,22:36:10,0.0899
5/4/22,22:46:10,0.0913
5/4/22,22:56:10,0.0944
5/4/22,23:06:10,0.02
5/4/22,23:16:10,0.0214
5/4/22,23:26:10,0.0192
5/4/22,23:36:10,0.0198
5/4/22,23:46:10,0.0201
5/4/22,23:56:10,0.0211
5/5/22,0:06:10,0.0209
5/5/22,0:16:10,0.0202
5/5/22,0:26:10,0.02
5/5/22,0:36:10,0.0193
5/5/22,0:46:10,0.0185
5/5/22,0:56:10,0.0178
5/5/22,1:06:10,0.017
5/5/22,1:16:10,0.0158
5/5/22,1:26:10,0.018
5/5/22,1:36:10,0.0146
5/5/22,1:46:10,0.0152
5/5/22,1:56:10,0.0154
5/5/22,2:06:10,0.0179
5/5/22,2:16:10,0.0183
5/5/22,2:26:10,0.0185
5/5/22,2:36:10,0.0188
5/5/22,2:46:10,0.0182
5/5/22,2:56:10,0.0179
5/5/22,3:06:10,0.0183
5/5/22,3:16:10,0.0188
5/5/22,3:26:10,0.02
5/5/22,3:36:10,0.0181
5/5/22,3:46:10,0.0182
5/5/22,3:56:10,0.0161
5/5/22,4:06:10,0.0151
5/5/22,4:16:10,0.0145
5/5/22,4:26:10,0.0183
5/5/22,4:36:10,0.0191
5/5/22,4:46:10,0.0198
5/5/22,4:56:10,0.0188
5/5/22,5:06:10,0.0188
5/5/22,5:16:10,0.0187
5/5/22,5:26:10,0.0187
5/5/22,5:36:10,0.0208
5/5/22,5:46:10,0.0218
5/5/22,5:56:10,0.0218
5/5/22,6:06:10,0.0208
5/5/22,6:16:10,0.0199
5/5/22,6:26:10,0.0191
5/5/22,6:36:10,0.0197
5/5/22,6:46:10,0.0197
5/5/22,6:56:10,0.0186
5/5/22,7:06:10,0.0171
5/5/22,7:16:10,0.0181
5/5/22,7:26:10,0.0216
5/5/22,7:36:10,0.0184
5/5/22,7:46:10,0.0181
5/5/22,7:56:10,0.0182
5/5/22,8:06:10,0.0166
5/5/22,8:16:10,0.0177
5/5/22,8:26:10,0.0176
5/5/22,8:36:10,0.0184
5/5/22,8:46:10,0.018
5/5/22,8:56:10,0.0161
5/5/22,9:06:10,0.0149
5/5/22,9:16:10,0.0144
5/5/22,9:26:10,0.0169
5/5/22,9:36:10,0.098
5/5/22,9:46:10,0.0978
